SHOPP ID,Caltrans District,County,Route,Begin Mile,End Mile,Primary Work,Planning or Post-Planning? ,Advertised Year,Project Cost ($K),SB-1 Priority,EFIS ID,EA,MPO/RTPA,Tool Section,Long- Lead?,Nickname,District Portal Link,Project Link,Organization,Street Address,Mailing Address,Phone,Email,Performance Value,Performance output,All perfromance data consistent with CTIPS?,Check  AM tool vs programming,Check AM tool vs programming units,AM tool data,AM tool unit,Project Description,County abbreviation,Latitude to use,Longitude to use,CA State Assembly District,CA State Senate District,U.S. Congressional District,Project Status,Project Location,Primary Scope
22149,11,San Diego,8,0.7,2.7,Pavement,Planning,2028/29,12507.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,17.374000000000002,Lane mile(s),Ok,Ok,Ok,17.374000000000002,Lane mile(s),The scope of this planned project is under development in San Diego County on Route 8 with primary work on Pavement.  Project will address 17.4 lane miles of pavement.,SD,32.75583093,-117.23241329999999,61,39,52,Conceptual,San Diego 8 - 0.7 / 2.7,17.374 Lane mile(s)
16945,11,San Diego,8,2.2,,Bridge,Post-Planning,2020/21,4665.0,Yes,1116000045.0,'26410,San Diego (SANDAG),PPC,No,E8-S163 CONNECTOR OC,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,318.0,Linear feet rail,Ok,Ok,Ok,318.0,Linear feet rail,"In the city of San Diego, at the east Route 8 to south Route 163 Connector Overcrossing No. 57-0355G.  Bridge rail replacement.",SD,32.76106215,-117.1670868,61,39,52,In Design,San Diego 8 - 2.2 / ,318 Linear feet rail
13767,11,San Diego,8,3,8.5,Mobility - ADA,Post-Planning,2021/22,3151.0, ,1116000154.0,'42710,San Diego (SANDAG),PRG,No,I-8 ADA RAMPS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,18.0,Curb ramp(s),Ok,Ok,Ok,18.0,Curb ramp(s),"In the city of San Diego, from Mission Center Road to College Avenue.  Construct and upgrade pedestrian curb ramps to meet Americans with Disabilities Act (ADA) standards.  Replaced damaged sidewalk and install accessible pedestrian signals.",SD,32.76516823,-117.1543842,66,39,53,In Design,San Diego 8 - 3 / 8.5,18 Curb ramp(s)
21435,11,San Diego,8,5.6,5.6,Safety Improvements,Planning,2020/21,3187.9, ,1119000026.0,'43060,San Diego (SANDAG),PRG,No,I805/I8 - INSTALL HIGH FRICTION SURFACE TREATMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,2.0,Collision(s) reduced,Ok,Ok,Ok,2.0,Collision(s) reduced,The scope of this planned project is under development in San Diego County on Route 8 with primary work on Safety Improvements.  ,SD,32.77849134,-117.11299450000001,66,39,53,Conceptual,San Diego 8 - 5.6 / 5.6,2 Collision(s) reduced
16903,11,San Diego,8,5.9,11.5,Roadside,Post-Planning,2019/20,6823.0, ,1115000133.0,'41133,San Diego (SANDAG),PPC,No,11-SD-8 ROADSIDE SAFETY IMPROVEMENTS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,39.0,Location(s),Check,Check,Ok,42.0,Location(s),"In the cities of San Diego and La Mesa, from 0.4 mile west of Fairmount Avenue to 0.3 mile west of Jackson Drive. Roadside safety improvements.",SD,32.77858592,-117.1078147,66,39,53,In Design,San Diego 8 - 5.9 / 11.5,39 Location(s)
20169,11,San Diego,8,9.6,R20,Mobility - ADA,Planning,2028/29,8049.0, ,1119000196.0,'43086,San Diego (SANDAG),TYP,No,OH SIGN STRUCTURE REHABILITATION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,23.0,Curb ramp(s),Ok,Ok,Ok,23.0,Curb ramp(s),The scope of this planned project is under development in San Diego County on Route 8 with primary work on Mobility - ADA.  ,SD,32.77405193,-117.0459135,66,38,53,Conceptual,San Diego 8 - 9.6 / R20,23 Curb ramp(s)
21059,11,San Diego,8,12.9,16.5,Bridge,Post-Planning,2021/22,30449.0,Yes,1118000197.0,'43043,San Diego (SANDAG),PPC,No,I-8 EL CAJON BRIDGE REHAB,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,3.0,Bridge(s),Ok,Ok,Ok,3.0,Bridge(s),"In La Mesa and El Cajon, from 0.1 mile west of Grossmont Boulevard to Mollison Avenue at various locations. Rehabilitate three bridge decks.
(G13 Contingency)",SD,32.77903521,-116.9928994,66,38,53,In Design,San Diego 8 - 12.9 / 16.5,3 Bridge(s)
21828,11,San Diego,8,13.4,R20.400,Roadside,Post-Planning,2020/21,8124.0, ,1119000177.0,'4116U,San Diego (SANDAG),PRG,No,PAVE MAINTENANCE VEHICLE PULLOUTS BEYOND GORE AREAS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,99.0,Location(s),Ok,Ok,Ok,99.0,Location(s),"In El Cajon, at various locations, from Grossmont Boulevard  to 0.4 mile east of Los Coches Road.  Construct Maintenance Vehicle Pullouts (MVPs), pave beyond gore areas, install sign post support systems, relocate irrigation controllers and reduce high maintenance landscaping.",SD,32.77919155,-116.98441299999999,65,38,53,In Design,San Diego 8 - 13.4 / R20.400,99 Location(s)
22093,11,San Diego,8,22.3,37.35,Drainage,Planning,2027/28,37352.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,30.0,Culvert(s) (ea),Ok,Ok,Ok,30.0,Culvert(s) (ea),"The scope of this planned project is under development in San Diego County on Route 8 with primary work on Drainage.  Project will address 30.1 lane miles of pavement, and 30 drainage system(s).",SD,32.84686607,-116.8742713,65,38,50,Conceptual,San Diego 8 - 22.3 / 37.35,30 Culvert(s) (ea)
22092,11,San Diego,8,39.66,75.86,Drainage,Planning,2027/28,19886.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,32.0,Culvert(s) (ea),Ok,Ok,Ok,32.0,Culvert(s) (ea),The scope of this planned project is under development in San Diego County on Route 8 with primary work on Drainage.  Project will address 32 drainage system(s).,SD,32.82252108,-116.59551470000001,65,38,50,Conceptual,San Diego 8 - 39.66 / 75.86,32 Culvert(s) (ea)
16020,11,San Diego,8,L0.700,R23.000,Drainage,Post-Planning,2019/20,13230.0,Yes,1117000028.0,'42810,San Diego (SANDAG),PRG,No,SD-008-L0.7/R23.0 - DRAINAGE SYSTEM RESTORATION,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,100.0,Culvert(s) (ea),Ok,Ok,Ok,100.0,Culvert(s) (ea),"In San Diego County, at various locations, from 0.5 mile west of Midway Drive Undercrossing to 0.6 mile west of Flinn Springs Road Undercrossing.  Repair, rehabilitate and replace culvert systems.",SD,32.75583093,-117.23241329999999,61,39,52,In Design,San Diego 8 - L0.700 / R23.000,100 Culvert(s) (ea)
22095,11,San Diego,8,R0.4,R21.7,Drainage,Planning,2028/29,26705.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,23.0,Culvert(s) (ea),Ok,Ok,Ok,23.0,Culvert(s) (ea),The scope of this planned project is under development in San Diego County on Route 8 with primary work on Drainage.  Project will address 23 drainage system(s).,SD,32.76014092,-117.19752109999999,61,39,52,Conceptual,San Diego 8 - R0.4 / R21.7,23 Culvert(s) (ea)
20297,11,San Diego,8,R0.4,R39.0,Mobility - TMS,Planning,2025/26,34456.0,Yes,1119000206.0,'43095,San Diego (SANDAG),TYP,No,"VEHICLE DETECTION, WORKER SAFETY, COMPLETE STREETS",https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,118.0,Field element(s),Ok,Ok,Ok,118.0,Field element(s),"The scope of this planned project is under development in San Diego County on Route 8 with primary work on Mobility - TMS.  Project will address 1 bridge(s), and 118 TMS element(s).",SD,32.76014092,-117.19752109999999,61,39,52,In Planning,San Diego 8 - R0.4 / R39.0,118 Field element(s)
22120,11,San Diego,8,R21.6,R25.9,Pavement,Planning,2027/28,12632.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,16.828,Lane mile(s),Ok,Ok,Ok,16.828,Lane mile(s),The scope of this planned project is under development in San Diego County on Route 8 with primary work on Pavement.  Project will address 16.8 lane miles of pavement.,SD,32.84255858,-116.8850227,65,38,50,Conceptual,San Diego 8 - R21.6 / R25.9,16.828 Lane mile(s)
16848,11,San Diego,8,R23.000,R61.300,Drainage,Post-Planning,2020/21,13393.0,Yes,1115000178.0,'42210,San Diego (SANDAG),PPC,No,I-8 CULVERT REPLACEMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,20.0,Culvert(s) (ea),Ok,Ok,Ok,20.0,Culvert(s) (ea),"In San Diego County, from 0.7 mile west of Flinn Springs Road Undercrossing to 0.2 mile east of Crestwood Road Undercrossing.  Rehabilitate culverts and energy dissipaters.",SD,32.85313141,-116.86474129999999,65,38,50,In Design,San Diego 8 - R23.000 / R61.300,20 Culvert(s) (ea)
22466,11,San Diego,8,R23.600,,Major Damage - Emergency Opening,Post-Planning,2019/20,3500.0, ,1120000182.0,'43115,San Diego (SANDAG),PRG,No,DO I-8 SINK HOLE FLINN SPRINGS,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near El Cajon, at 1.8 miles east of Lake Jennings Park Road.  Repair failed culvert and reconstruct roadway.",SD,32.85357459,-116.85492099999999,65,38,50,In Design,San Diego 8 - R23.600 / ,1 Location(s)
21351,11,San Diego,8,R25.100,R40.100,Drainage,Post-Planning,2019/20,7957.0,Yes,1118000219.0,'42211,San Diego (SANDAG),PRG,No,SD-008-R25.1/R40.1 - REHABILITATE CULVERTS.,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,22.0,Culvert(s) (ea),Ok,Ok,Ok,22.0,Culvert(s) (ea),"In San Diego County, from 0.6 mile west of Harbison Canyon Undercrossing to 0.5 mile east of Horsethief Road Undercrossing. Rehabilitate culverts.",SD,32.85633514,-116.829788,65,38,50,In Design,San Diego 8 - R25.100 / R40.100,22 Culvert(s) (ea)
17021,11,San Diego,8,R31.800,R41.700,Pavement,Post-Planning,2021/22,53459.0,Yes,1116000059.0,'42370,San Diego (SANDAG),PRG,No,I8 -  PAVEMENT REHAB,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,22.8,Lane mile(s),Ok,Ok,Ok,22.8,Lane mile(s),"Near Alpine, from Viejas Creek Bridge to Pine Valley Creek Bridge.  Grind, remove and replace Jointed Plain Concrete Pavement (JPCP) lanes, remove and replace asphalt concrete outside shoulders and cold plane and overlay inside shoulders.  Upgrade guardrail, replace approach/departure slabs and construct rumble strips.",SD,32.83358155,-116.72335259999998,65,38,50,In Design,San Diego 8 - R31.800 / R41.700,22.8 Lane mile(s)
20241,11,San Diego,8,R67.58,R67.58,Facilities,Planning,2025/26,9043.0, ,1119000204.0,'43096,San Diego (SANDAG),TYP,No,IMPROVE MTCE FACILITY,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,7727.0,Square Feet,Ok,Ok,Ok,7727.0,Square Feet,The scope of this planned project is under development in San Diego County on Route 8 with primary work on Facilities.  ,SD,32.66898204,-116.2642397,65,40,51,In Planning,San Diego 8 - R67.58 / R67.58,7727 Square Feet
16760,11,San Diego,8,Various,Various,Safety - Collision Reduction,Post-Planning,2020/21,6718.0, ,1116000075.0,'42460,San Diego (SANDAG),PPC,No,"GRADING IMPROVEMENTS, UPGRADING GUARDRAIL AND END TREATMENTS",https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,6.0,Collision(s) reduced,Ok,Ok,Ok,6.0,Collision(s) reduced,"In San Diego County, on Routes 8, 67, and 79 at various locations.  Widen and grade existing hinges at end treatment platforms and to upgrade guardrails and end treatments to current standards.",SD,32.82910039,-116.62674270000001,65,38,50,In Design,San Diego 8 - Various / Various,6 Collision(s) reduced
20305,11,San Diego,15,0,30,Mobility - ADA,Planning,2026/27,5817.0, ,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,30.0,Curb ramp(s),Ok,Ok,Ok,30.0,Curb ramp(s),The scope of this planned project is under development in San Diego County on Route 15 with primary work on Mobility - ADA.  ,SD,32.69295061,-117.1217558,78,40,51,Conceptual,San Diego 15 - 0 / 30,30 Curb ramp(s)
22086,11,San Diego,15,0.37,0.87,Sustainability,Planning,2027/28,16531.0, ,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,420.0,Acre(s) treated/pollutant,Ok,Ok,Ok,420.0,Acre(s) treated/pollutant,The scope of this planned project is under development in San Diego County on Route 15 with primary work on Sustainability.  ,SD,32.69822486,-117.121016,78,40,51,Conceptual,San Diego 15 - 0.37 / 0.87,420 Acre(s) treated/pollutant
18973,11,San Diego,15,0.4,R10.600,Drainage,Post-Planning,2022/23,34456.0,Yes,1118000001.0,'43019,San Diego (SANDAG),PRG,No,I-15 S - CULVERT/TUNNEL LIGHTING ASSET MGMT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,71.0,Culvert(s) (ea),Ok,Ok,Ok,71.0,Culvert(s) (ea),"In the city of San Diego, from Main Street to Route 52.  Rehabilitate culverts, upgrade lighting, replace signs, install new Transportation Management System (TMS) elements, and upgrade facilities to Americans with Disabilities (ADA) standards.",SD,32.69854774,-117.1206713,78,40,51,In Design,San Diego 15 - 0.4 / R10.600,71 Culvert(s) (ea)
22090,11,San Diego,15,0.45,9.21,Drainage,Planning,2026/27,11109.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,63.0,Culvert(s) (ea),Ok,Ok,Ok,63.0,Culvert(s) (ea),The scope of this planned project is under development in San Diego County on Route 15 with primary work on Drainage.  Project will address 63 drainage system(s).,SD,32.69164164,-117.12261470000001,78,40,51,Conceptual,San Diego 15 - 0.45 / 9.21,63 Culvert(s) (ea)
20253,11,San Diego,15,2.6,52.1,Pavement,Planning,2026/27,19921.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,107.705,Lane mile(s),Ok,Ok,Ok,107.705,Lane mile(s),The scope of this planned project is under development in San Diego County on Route 15 with primary work on Pavement.  Project will address 107.7 lane miles of pavement.,SD,32.72206519,-117.1162486,78,40,53,Conceptual,San Diego 15 - 2.6 / 52.1,107.705 Lane mile(s)
20473,11,San Diego,15,M17.94,R31.48,Pavement,Planning,2028/29,24976.0,Yes,,',San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,127.751,Lane mile(s),Ok,Ok,Ok,127.751,Lane mile(s),The scope of this planned project is under development in San Diego County on Route 15 with primary work on Pavement.  Project will address 127.8 lane miles of pavement.,SD,32.94508018,-117.10778789999999,73,38,52,Conceptual,San Diego 15 - M17.94 / R31.48,127.751 Lane mile(s)
21784,11,San Diego,15,M18.1,M23.7,Mobility - ADA,Planning,2025/26,6996.0, ,1119000207.0,'43097,San Diego (SANDAG),TYP,No,,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,38.0,Curb ramp(s),Ok,Ok,Ok,38.0,Curb ramp(s),The scope of this planned project is under development in San Diego County on Route 15 with primary work on Mobility - ADA.  Project will address 4 TMS element(s).,SD,32.94713484,-117.1064374,73,38,52,In Planning,San Diego 15 - M18.1 / M23.7,38 Curb ramp(s)
20229,11,San Diego,15,R31.300,R37.100,Pavement,Post-Planning,2020/21,74860.0,Yes,1119000008.0,'43051,San Diego (SANDAG),PRG,No,I-15 CONCRETE LANE REPLACEMENT,https://dot.ca.gov/caltrans-near-me/district-11/current-projects,,District 11 - San Diego," 4050 Taylor Street
San Diego, CA 92110 ","4050 Taylor Street
San Diego, CA 92110",(619) 688-6699, ct.public.information.d11@dot.ca.gov ,12.1,Lane mile(s),Ok,Ok,Ok,12.1,Lane mile(s),"In and near Escondido, from 0.2 mile south of Route 78 to 0.5 mile north of Deer Springs Road.  Rehabilitate pavement by replacing sections of the existing pavement and the outside shoulder with Continuously Reinforced Concrete Pavement (CRCP), pavement slab replacement, bridge approach slab replacement, bridge joint seal work, and sign panel replacement.",SD,33.12402014,-117.10364059999999,70,38,50,In Design,San Diego 15 - R31.300 / R37.100,12.1 Lane mile(s)
